id,company,title,link,date,fetched_at,summary_ai,impact_for_zhone,ai_status
234e9492-8c49-4b29-bede-a660394cf3d1,Nokia,Cybernet and Nokia redefine Pakistan’s network landscape with 1.2T-per-lambda backbone,https://www.nokia.com/newsroom/cybernet-and-nokia-redefine-pakistans-network-landscape-with-12t-per-lambda-backbone/,07May2025|09:00 AMEurope/Amsterdam,2025-10-20 15:44:25,,,
f434cc9c-fb6c-4e1c-be96-543d379544b4,Nokia,"Nokia, Telia and Finnish Defense Forces achieve world’s first 5G standalone slice handover across borders",https://www.nokia.com/newsroom/nokia-telia-and-finnish-defense-forces-achieve-worlds-first-5g-standalone-slice-handover-across-borders/,09Apr2025|09:00 AMEurope/Amsterdam,2025-10-20 15:44:25,,,
8c50bbbf-2d62-46c1-900d-d9712cc37d16,Nokia,Nokia recognized as a Visionary in 2025 Gartner Magic Quadrant for Data Center Switching,https://www.nokia.com/newsroom/nokia-recognized-as-a-visionary-in-2025-gartner-magic-quadrant-for-data-center-switching/,03Apr2025|09:00 AMEurope/Amsterdam,2025-10-20 15:44:25,,,
a6fd1641-b0c6-4658-ad11-091970bca2bc,Nokia,2degrees and Nokia accelerate delivery of 5G services and improve network efficiency in New Zealand,https://www.nokia.com/newsroom/2degrees-and-nokia-accelerate-delivery-of-5g-services-and-improve-network-efficiency-in-new-zealand/,31Mar2025|09:00 AMEurope/Amsterdam,2025-10-20 15:44:26,,,
6eb8b7bf-9ebe-4fdc-a008-18b649fd6d2f,Nokia,Deutsches Forschungsnetz selects Nokia to accelerate scientific research with a high-capacity green IP network,https://www.nokia.com/newsroom/deutsches-forschungsnetz-selects-nokia-to-accelerate-scientific-research-with-a-high-capacity-green-ip-network/,26Mar2025|09:00 AMEurope/Amsterdam,2025-10-20 15:44:26,,,
81fbb845-c3b9-4a57-9f0a-c4da064ae65e,Nokia,Nokia to showcase latest optical innovations to network the cloud for the AI era at OFC50,https://www.nokia.com/newsroom/nokia-to-showcase-latest-optical-innovations-to-network-the-cloud-for-the-ai-era-at-ofc50/,25Mar2025|09:00 AMEurope/Amsterdam,2025-10-20 15:44:26,,,
bdd7d0eb-201c-4714-b1eb-0132fd165c06,Nokia,"Nokia launches FastMile Gateway 4, enhancing its Wi-Fi 7 enabled FWA portfolio",https://www.nokia.com/newsroom/nokia-launches-fastmile-gateway-4-enhancing-its-wi-fi-7-enabled-fwa-portfolio/,20Mar2025|09:00 AMEurope/Amsterdam,2025-10-20 15:44:26,,,
09789985-5325-4836-9484-dce641082b3b,Adtran,Adtran launches Mosaic One Clarity to transform network operations with AI-based predictive maintenance and proactive assurance,https://www.adtran.com/en/newsroom/press-releases/20251014-adtran-launches-mosaic-one-clarity-to-transform-network-operations,2025-10-14,2025-10-20 16:05:51,,,
86e66576-1234-4876-a055-df0ac9c31d44,Adtran,Adtran launches Oscilloquartz SFP grandmaster clock for precise edge timing in 10G networks,https://www.adtran.com/en/newsroom/press-releases/20250909-adtran-launches-oscilloquartz-sfp-grandmaster-clock-for-precise-edge-timing-in-10g-networks,2025-09-09,2025-10-20 16:05:54,,,
da7b8a0f-99c5-4e43-9543-369c4477f367,Adtran,Australian Defence Science and Technology Group selects Adtran optical cesium clock for PNT research,https://www.adtran.com/en/newsroom/press-releases/20250821-australian-defence-science-and-technology-group-selects-adtran-optical-cesium-clock,2025-08-21,2025-10-20 16:05:56,,,
9276c82c-8301-430d-9828-fad83ab2f19d,Adtran,Cegeka boosts Belgium’s digital services with Adtran’s open optical transport technology,https://www.adtran.com/en/newsroom/press-releases/20250624-cegeka-boosts-belgiums-digital-services-with-adtrans-open-optical-transport-technology,2025-06-24,2025-10-20 16:05:57,,,
1139eb5a-4126-4332-a095-3e344f95f979,Adtran,Adtran expands Oscilloquartz atomic clock portfolio with lower-cost optical cesium solutions for wider market adoption,https://www.adtran.com/en/newsroom/press-releases/20250602-adtran-expands-oscilloquartz-atomic-clock-portfolio-with-lower-cost-optical-cesium,2025-06-02,2025-10-20 16:05:59,,,
5aa63621-be59-4f2c-9c8b-4994368bcd54,Adtran,"Adtran expands Wi-Fi 7 portfolio with SDG 9000 Series for residential, small business and MDU connectivity",https://www.adtran.com/en/newsroom/press-releases/20250528-adtran-expands-wi-fi-7-portfolio-with-sdg-9000-series-for-residential-small-business,2025-05-28,2025-10-20 16:06:01,,,
c3bb4b2e-d514-4a09-8092-9054a2511bca,Adtran,Adtran launches Ensemble Cloudlet vRouter for rapid delivery of enterprise edge services,https://www.adtran.com/en/newsroom/press-releases/20250527-adtran-launches-ensemble-cloudlet-vrouter-for-rapid-delivery-of-enterprise-edge-services,2025-05-27,2025-10-20 16:06:03,,,
ede62aca-d1ef-4f93-a6b5-d796d67a618e,Adtran,Netomnia and Adtran deploy UK’s first commercial 50G PON service,https://www.adtran.com/en/newsroom/press-releases/20250522-netomnia-and-adtran-deploy-uks-first-commercial-50g-pon-service,2025-05-22,2025-10-20 16:06:04,,,
f2aa439c-e226-414b-93ae-adc1953176de,Adtran,Adtran boosts DCI capabilities with dynamic AI Network Cloud solution,https://www.adtran.com/en/newsroom/press-releases/20250512-adtran-boosts-dci-capabilities-with-dynamic-ai-network-cloud-solution,2025-05-12,2025-10-20 16:06:06,,,
ab6ff5a9-fd5d-4b47-a336-783ae4a4a0d4,Adtran,Adtran launches mosaic one clarity to transform network operations,https://www.adtran.com/en/newsroom/press-releases/20251014-adtran-launches-mosaic-one-clarity-to-transform-network-operations,2025-10-14,2025-10-20 16:10:10,,,
ec274fc1-b0f3-4b83-93fa-49bc24b23446,Adtran,Adtran advances open networking at oifs ecoc 2025 demo with fsp 3000 ols,https://www.blog.adtran.com/en/newsroom/press-releases/20250925-adtran-advances-open-networking-at-oifs-ecoc-2025-demo-with-fsp-3000-ols,(No date found),2025-10-20 16:10:11,,,
8fd7ff74-21fd-4d8f-8e8b-e4a3db797cd9,Adtran,Adtran launches oscilloquartz sfp grandmaster clock for precise edge timing in 10g networks,https://www.adtran.com/en/newsroom/press-releases/20250909-adtran-launches-oscilloquartz-sfp-grandmaster-clock-for-precise-edge-timing-in-10g-networks,2025-09-09,2025-10-20 16:10:11,,,
a5cbf58b-f31d-411b-a966-f8f0cf343aa1,Adtran,Australian defence science and technology group selects adtran optical cesium clock,https://www.adtran.com/en/newsroom/press-releases/20250821-australian-defence-science-and-technology-group-selects-adtran-optical-cesium-clock,2025-08-21,2025-10-20 16:10:13,,,
e8c0ca3b-1a40-436a-9902-fc2d9d7bdd9f,Adtran,Cegeka boosts belgiums digital services with adtrans open optical transport technology,https://www.adtran.com/en/newsroom/press-releases/20250624-cegeka-boosts-belgiums-digital-services-with-adtrans-open-optical-transport-technology,2025-06-24,2025-10-20 16:10:14,,,
50e51534-d96a-4ffe-a978-67fb8fe202cb,Adtran,Adtran expands oscilloquartz atomic clock portfolio with lower cost optical cesium,https://www.adtran.com/en/newsroom/press-releases/20250602-adtran-expands-oscilloquartz-atomic-clock-portfolio-with-lower-cost-optical-cesium,2025-06-02,2025-10-20 16:10:15,,,
369f5922-f48c-4efd-8159-f5afa211ac04,Adtran,Adtran expands wi fi 7 portfolio with sdg 9000 series for residential small business,https://www.adtran.com/en/newsroom/press-releases/20250528-adtran-expands-wi-fi-7-portfolio-with-sdg-9000-series-for-residential-small-business,2025-05-28,2025-10-20 16:10:16,,,
5274c7cc-e5ae-49f3-bc30-bb559fa0aa55,Adtran,Adtran launches ensemble cloudlet vrouter for rapid delivery of enterprise edge services,https://www.adtran.com/en/newsroom/press-releases/20250527-adtran-launches-ensemble-cloudlet-vrouter-for-rapid-delivery-of-enterprise-edge-services,2025-05-27,2025-10-20 16:10:17,,,
ee9d3903-2a3d-42e4-bb95-6323371816b0,Adtran,Netomnia and adtran deploy uks first commercial 50g pon service,https://www.adtran.com/en/newsroom/press-releases/20250522-netomnia-and-adtran-deploy-uks-first-commercial-50g-pon-service,2025-05-22,2025-10-20 16:10:18,,,
afc13a16-72a0-4ba6-b503-e0bfa55d0b95,Adtran,Adtran boosts dci capabilities with dynamic ai network cloud solution,https://www.adtran.com/en/newsroom/press-releases/20250512-adtran-boosts-dci-capabilities-with-dynamic-ai-network-cloud-solution,2025-05-12,2025-10-20 16:10:19,,,
eb80880d-1b86-4f19-b015-e2af795c78ea,Adtran,Ecommunity fiber drives smart city infrastructure with adtrans open fiber access solution,https://www.adtran.com/en/newsroom/press-releases/20250508-ecommunity-fiber-drives-smart-city-infrastructure-with-adtrans-open-fiber-access-solution,2025-05-08,2025-10-20 16:10:20,,,
04964b4d-c1bc-4478-bcaa-5d48a4ba65f5,Adtran,Highland broadband brings gigabit fiber to uks slowest broadband town with adtran,https://www.adtran.com/en/newsroom/press-releases/20250409-highland-broadband-brings-gigabit-fiber-to-uks-slowest-broadband-town-with-adtran,2025-04-09,2025-10-20 16:10:21,,,
a3e095fe-3a43-4895-a0e6-600dccddc292,Adtran,Adtran and 6wind partner to deliver scalable vbng and vcgnat solutions,https://www.adtran.com/en/newsroom/press-releases/20250409-adtran-and-6wind-partner-to-deliver-scalable-vbng-and-vcgnat-solutions,2025-04-09,2025-10-20 16:10:22,,,
a1042c59-3673-46a6-8273-76ba9bb25d47,Adtran,Colt uses adtran fsp 3000 for quantum secured encryption across metro and long haul,https://www.adtran.com/en/newsroom/press-releases/20250408-colt-uses-adtran-fsp-3000-for-quantum-secured-encryption-across-metro-and-long-haul,2025-04-08,2025-10-20 16:10:23,,,
35592aae-47a0-49ce-abe8-4e371511321c,Adtran,Adtran wins two ftth innovation awards for 50g pon and deep pon assurance fiber monitoring,https://www.adtran.com/en/newsroom/press-releases/20250327-adtran-wins-two-ftth-innovation-awards-for-50g-pon-and-deep-pon-assurance-fiber-monitoring,2025-03-27,2025-10-20 16:10:24,,,
72302a67-50a5-4597-87e5-914bb39ac6cd,Adtran,Adtran launches industrys first auto tunable 50g c band plug for 5g fronthaul,https://www.adtran.com/en/newsroom/press-releases/20250327-adtran-launches-industrys-first-auto-tunable-50g-c-band-plug-for-5g-fronthaul,2025-03-27,2025-10-20 16:10:25,,,
b5752914-4f0e-4124-a1d7-e76ef364722a,Adtran,Adtrans optical transport technology drives oifs 100g to 800g zr interoperability demo,https://www.adtran.com/en/newsroom/press-releases/20250326-adtrans-optical-transport-technology-drives-oifs-100g-to-800g-zr-interoperability-demo,2025-03-26,2025-10-20 16:10:26,,,
ea2364a2-23e1-4cae-97c6-e4116bc05326,Adtran,Adtran launches fsp 3000 ip ols to tackle surge in ai driven network demands,https://www.adtran.com/en/newsroom/press-releases/20250325-adtran-launches-fsp-3000-ip-ols-to-tackle-surge-in-ai-driven-network-demands,2025-03-25,2025-10-20 16:10:27,,,
f4ffab9f-9677-4aa0-9f0b-6b030611a3a8,Adtran,Top ix launches italys first time as a service solution with adtran oscilloquartz,https://www.adtran.com/en/newsroom/press-releases/20250313-top-ix-launches-italys-first-time-as-a-service-solution-with-adtran-oscilloquartz,2025-03-13,2025-10-20 16:10:28,,,
01e8ee18-8220-4570-ac23-e45b82a9595d,Adtran,Adtran expands oscilloquartz timing portfolio with white rabbit,https://www.adtran.com/en/newsroom/press-releases/20250304-adtran-expands-oscilloquartz-timing-portfolio-with-white-rabbit,2025-03-04,2025-10-20 16:10:29,,,
8af6d04a-6743-47ee-bfb7-0e2cb72350be,Adtran,Adtran powers 30 of openreachs full fibre network with future proof sdx olt platform,https://www.adtran.com/en/newsroom/press-releases/20250225-adtran-powers-30-of-openreachs-full-fibre-network-with-future-proof-sdx-olt-platform,2025-02-25,2025-10-20 16:10:30,,,
836cff12-9a53-4cce-a574-a4370820d93f,Adtran,Brazilian national observatory enhances national timekeeping with adtrans oscilloquartz,https://www.adtran.com/en/newsroom/press-releases/20250204-brazilian-national-observatory-enhances-national-timekeeping-with-adtrans-oscilloquartz,2025-02-04,2025-10-20 16:10:31,,,
443f7391-ccc5-4ea4-8ad1-45142b1c61c4,Adtran,Adtran launches optical cesium clock upgrade to enhance short term stability,https://www.adtran.com/en/newsroom/press-releases/20250129-adtran-launches-optical-cesium-clock-upgrade-to-enhance-short-term-stability,2025-01-29,2025-10-20 16:10:32,,,
203ab789-8653-4ed6-a893-44228f9718c6,Adtran,Titan telecoms deploys 800g flexible spectrum between sydney and melbourne with adtran,https://www.adtran.com/en/newsroom/press-releases/20250115-titan-telecoms-deploys-800g-flexible-spectrum-between-sydney-and-melbourne-with-adtran,2025-01-15,2025-10-20 16:10:34,,,
6c9d9315-8b61-4111-b1c4-c58e5e4389a0,Adtran,Ace fiber drives high speed connectivity to new albany with adtran broadband solution,https://www.adtran.com/en/newsroom/press-releases/20250114-ace-fiber-drives-high-speed-connectivity-to-new-albany-with-adtran-broadband-solution,2025-01-14,2025-10-20 16:10:35,,,
f7f92853-4a2b-40de-8bee-a27c1c9dfcbc,Adtran,Protek fiber expands full fiber connectivity in rural illinois with adtran,https://www.adtran.com/en/newsroom/press-releases/20250108-protek-fiber-expands-full-fiber-connectivity-in-rural-illinois-with-adtran,2025-01-08,2025-10-20 16:10:36,,,
9441dea1-6b34-4e7f-90f5-75b23f2df7a5,Adtran,Adtran and ideatek team up to bring 50g pon services to kansas,https://www.adtran.com/en/newsroom/press-releases/20241212-adtran-and-ideatek-team-up-to-bring-50g-pon-services-to-kansas,2024-12-12,2025-10-20 16:10:37,,,
f643e757-9104-419e-a8de-a4c8bc18a3ac,Adtran,Infrabel deploys europes first 64g fibre channel over wdm solution with adtrans s flex,https://www.adtran.com/en/newsroom/press-releases/20241126-infrabel-deploys-europes-first-64g-fibre-channel-over-wdm-solution-with-adtrans-s-flex,2024-11-26,2025-10-20 16:10:39,,,
508890a3-b841-47c6-85cc-6aa172965b96,Adtran,Adtran launches scalable ai private cloud solutions for us federal agencies,https://www.adtran.com/en/newsroom/press-releases/20241121-adtran-launches-scalable-ai-private-cloud-solutions-for-us-federal-agencies,2024-11-21,2025-10-20 16:10:40,,,
72d4e68f-927c-43bd-928e-be144fd29672,Adtran,Criann boosts bandwidth in french research and education network with adtran fsp 3000,https://www.adtran.com/en/newsroom/press-releases/20241105-criann-boosts-bandwidth-in-french-research-and-education-network-with-adtran-fsp-3000,2024-11-05,2025-10-20 16:10:41,,,
a11603be-c7ff-44de-bc0f-c3223bc30b80,Adtran,Adtrans oscilloquartz high performance optical cesium technology integrated at metas,https://www.adtran.com/en/newsroom/press-releases/20241104-adtrans-oscilloquartz-high-performance-optical-cesium-technology-integrated-at-metas,2024-11-04,2025-10-20 16:10:43,,,
06c59843-1a14-486d-843f-7f32f7fdd2ce,Adtran,Adtran and sonic fiber internet partner to deliver 50g pon connectivity across california,https://www.adtran.com/en/newsroom/press-releases/20241101-adtran-and-sonic-fiber-internet-partner-to-deliver-50g-pon-connectivity-across-california,2024-11-01,2025-10-20 16:10:44,,,
958a560f-4049-49c1-a8ec-e685f9be623f,Adtran,Adtran and candela advance wi fi 7 adoption with modular testing solution,https://www.adtran.com/en/newsroom/press-releases/20241029-adtran-and-candela-advance-wi-fi-7-adoption-with-modular-testing-solution,2024-10-29,2025-10-20 16:10:45,,,
8c267327-bb9d-4e5c-bad1-6ac089190186,Adtran,Adtran demonstrates oscilloquartz assured pnt solution at jammertest,https://www.adtran.com/en/newsroom/press-releases/20241024-adtran-demonstrates-oscilloquartz-assured-pnt-solution-at-jammertest,2024-10-24,2025-10-20 16:10:46,,,
c85ca61e-b6b8-4adf-9611-b71b8b89fc0a,Adtran,D and p communications expands multigigabit services with adtrans fiber access solution,https://www.adtran.com/en/newsroom/press-releases/20241017-d-and-p-communications-expands-multigigabit-services-with-adtrans-fiber-access-solution,2024-10-17,2025-10-20 16:10:47,,,
90472f29-01b7-4a01-9a02-615749b3855c,Adtran,Pulse fibre harnesses adtran for multigigabit network expansion in uk home developments,https://www.adtran.com/en/newsroom/press-releases/20241014-pulse-fibre-harnesses-adtran-for-multigigabit-network-expansion-in-uk-home-developments,2024-10-14,2025-10-20 16:10:48,,,
e6b3d089-b177-41b9-b3d9-ddd8ee4d0e04,Adtran,Adtran and netomnia partner to launch uks first 50g pon services,https://www.adtran.com/en/newsroom/press-releases/20241008-adtran-and-netomnia-partner-to-launch-uks-first-50g-pon-services,2024-10-08,2025-10-20 16:10:48,,,
7884ff6f-9482-4e35-a4be-c495d2d5cdc2,Adtran,1 and 1 versatel modernizes fiber optic network with adtran fsp 3000 open optical transport,https://www.adtran.com/en/newsroom/press-releases/20240926-1-and-1-versatel-modernizes-fiber-optic-network-with-adtran-fsp-3000-open-optical-transport,2024-09-26,2025-10-20 16:10:50,,,
43ecb3fe-9f16-445f-b290-082012c9a60f,Adtran,Adtrans coherent 100zr and fsp 3000 ols to play key role in oifs ecoc,https://www.adtran.com/en/newsroom/press-releases/20240920-adtrans-coherent-100zr-and-fsp-3000-ols-to-play-key-role-in-oifs-ecoc,2024-09-20,2025-10-20 16:10:51,,,
adbb2f53-a6b7-4eae-af84-fb9cb986533b,Adtran,Adtran launches oscilloquartz time scale system for ultra precise timekeeping,https://www.adtran.com/en/newsroom/press-releases/20240919-adtran-launches-oscilloquartz-time-scale-system-for-ultra-precise-timekeeping,2024-09-19,2025-10-20 16:10:51,,,
342430a2-c841-4fe9-970e-cb3e1e3ac5da,Adtran,Fastr broadband brings high speed services to york with adtran fiber access technology,https://www.adtran.com/en/newsroom/press-releases/20240918-fastr-broadband-brings-high-speed-services-to-york-with-adtran-fiber-access-technology,2024-09-18,2025-10-20 16:10:52,,,
56e77dcb-8d84-4db7-b070-96f1e10dec57,Adtran,Adtran expands uk operations with new distribution center,https://www.adtran.com/en/newsroom/press-releases/20240917-adtran-expands-uk-operations-with-new-distribution-center,2024-09-17,2025-10-20 16:10:53,,,
f4f520d9-9124-47bb-9836-141e437b41f3,Adtran,Adtran unveils compact 10g precision timing solution for edge networks,https://www.adtran.com/en/newsroom/press-releases/20240912-adtran-unveils-compact-10g-precision-timing-solution-for-edge-networks,2024-09-12,2025-10-20 16:10:55,,,
6f3ff941-95c2-438a-af80-b54127cf57b6,Adtran,Quickline enhances rural connectivity across yorkshire and lincolnshire with adtran,https://www.adtran.com/en/newsroom/press-releases/20240910-quickline-enhances-rural-connectivity-across-yorkshire-and-lincolnshire-with-adtran,2024-09-10,2025-10-20 16:10:56,,,
803d2b8d-0f36-4429-ad4f-cf9d12212a43,Adtran,Adtran sets new sbti targets for net zero emissions,https://www.adtran.com/en/newsroom/press-releases/20240909-adtran-sets-new-sbti-targets-for-net-zero-emissions,2024-09-09,2025-10-20 16:10:57,,,
29fe7bd4-bfe8-4803-9683-4d3de5ec57ec,Adtran,Tishomingo connect expands fiber network into rural mississippi with adtran mosaic one,https://www.adtran.com/en/newsroom/press-releases/20240905-tishomingo-connect-expands-fiber-network-into-rural-mississippi-with-adtran-mosaic-one,2024-09-05,2025-10-20 16:10:58,,,
d51665d8-e097-4636-9b3f-4539e20db2c4,Adtran,Phirelink deploys adtrans fiber access solution to bridge louisianas digital divide,https://www.adtran.com/en/newsroom/press-releases/20240815-phirelink-deploys-adtrans-fiber-access-solution-to-bridge-louisianas-digital-divide,2024-08-15,2025-10-20 16:10:59,,,
ce78da0f-ea96-4bb1-ab98-7ad0b28a0f16,Adtran,Telmax uses adtran mosaic cp with glds roadhub to streamline network expansion,https://www.adtran.com/en/newsroom/press-releases/20240716-telmax-uses-adtran-mosaic-cp-with-glds-roadhub-to-streamline-network-expansion,2024-07-16,2025-10-20 16:11:00,,,
8aa8ff58-6825-4415-bbf5-803b7f21ee35,Adtran,Adtran and iridium strengthen pnt resilience in europe and asia pacific with stl technology,https://www.adtran.com/en/newsroom/press-releases/20240624-adtran-and-iridium-strengthen-pnt-resilience-in-europe-and-asia-pacific-with-stl-technology,2024-06-24,2025-10-20 16:11:02,,,
eca928fd-97cf-47ba-9dd0-225318e4d9aa,Adtran,Adtran joins lu cix community as a gold member,https://www.adtran.com/en/newsroom/press-releases/20240620-adtran-joins-lu-cix-community-as-a-gold-member,2024-06-20,2025-10-20 16:11:03,,,
c383c7fd-e26a-42e1-9e8d-93b51d047cde,Calix,Calix Engagement Cloud Is Named a 2023 Product of the Year Award Winner by Internet Telephony and Cloud Computing Magazines,https://www.calix.com/press-release/2023/03/calix-marketing-cloud-is-named-a-2023-product-of-the-year-award-.html,2023-03-22,2025-10-20 16:14:51,,,
8dbcf60b-6eca-4b2d-a415-992dce7a4886,Calix,"Calix Agentic Broadband Platform, Built on Google Cloud’s AI and Data Infrastructure, Will Deliver Breakthrough Innovation for Providers To Lead in the AI Era",https://www.calix.com/press-release/2025/10/calix-agentic-platform-google-cloud.html,2025-10-20,2025-10-20 16:14:52,,,
8c7ba744-0a93-4944-93d6-4981fc8e7862,Calix,"Calix Agent Workforce Will Pioneer Human-AI Collaboration So Providers Can Simplify Operations, Innovate Experiences, and Grow Value",https://www.calix.com/press-release/2025/10/agent-workforce-broadband-roles.html,2025-10-20,2025-10-20 16:14:53,,,
3628af6d-34b2-4e21-836c-a2b1e050b652,Calix,ALLO Enables Equal Access To Secure Wi-Fi for All Students With Calix SmartTown for Education,https://www.calix.com/press-release/2025/10/allo-smarttown-education-equity.html,2025-10-17,2025-10-20 16:14:55,,,
a2f8323b-852d-4721-9c67-36f8579abd44,Calix,The 4 AI questions every CEO needs to ask to succeed,https://www.calix.com/press-release/2025/10/four-ai-questions.html,(No date found),2025-10-20 16:14:56,,,
c749184d-5034-4b2c-b41e-9fd7dae513dd,Calix,PVT Drives Rapid 7% ARPU Lift in 6 Months by Transforming Go-to-Market Strategy with Calix Platform and SmartHome,https://www.calix.com/press-release/2025/10/pvt-lifts-arpu-with-smarthome.html,2025-10-14,2025-10-20 16:14:58,,,
c1e7866f-e76f-4d6e-aa41-bea715606a23,Calix,Read the press release,https://www.calix.com/press-release/2023/03/calix-marketing-cloud-is-named-a-2023-product-of-the-year-award-.html,,2025-10-20 16:23:11,,,
0c9b9adb-50b1-4b42-81ce-d93f290f103b,Calix,Calix agentic platform google cloud,https://www.calix.com/press-release/2025/10/calix-agentic-platform-google-cloud.html,,2025-10-20 16:23:11,,,
fe6ecb3c-6591-4fbd-90a4-49d2b51f9922,Calix,Calix Announces Agentic Broadband Platform With Google Cloud,https://www.calix.com/press-release/2025/10/calix-agentic-platform-google-cloud.html,,2025-10-20 16:23:11,,,
9ef7c02e-e95f-4a61-b1c5-bf877a57d60d,Calix,Agent workforce broadband roles,https://www.calix.com/press-release/2025/10/agent-workforce-broadband-roles.html,,2025-10-20 16:23:11,,,
a4aff983-8202-43a8-bc12-f47bed8ee208,Calix,Calix Agent Workforce Will Redefine Human-AI Broadband Roles,https://www.calix.com/press-release/2025/10/agent-workforce-broadband-roles.html,,2025-10-20 16:23:12,,,
2ad73da6-13db-465d-a2a4-0da455f97eab,Calix,ALLO Advances Digital Equity With SmartTown for Education,https://www.calix.com/press-release/2025/10/allo-smarttown-education-equity.html,,2025-10-20 16:23:12,,,
e9415db2-ad37-4a56-a730-90bc1408ed8e,Calix,Four ai questions,https://www.calix.com/press-release/2025/10/four-ai-questions.html,,2025-10-20 16:23:12,,,
2c9e8efc-a12d-4e93-a907-8f418f1177a0,Calix,PVT Lifts ARPU 7% in 6 Months With Calix SmartHome,https://www.calix.com/press-release/2025/10/pvt-lifts-arpu-with-smarthome.html,,2025-10-20 16:23:12,,,
012c0940-5de8-4a8a-8d76-ae3878a069a1,Calix,Calix Unique PON Network Designs Increase Long-Term Value,https://www.calix.com/press-release/2025/08/network-designs-increase-value.html,,2025-10-20 16:50:35,,,
01782e34-8d16-4fa8-94cf-eb0d563b7567,Calix,Calix Welcomes Amritesh Chaudhuri as CMO,https://www.calix.com/press-release/2025/08/calix-welcomes-amritesh-chaudhuri-cmo.html,,2025-10-20 16:50:35,,,
ec32e3c2-b114-4f8d-800f-792a4c0ae817,Calix,BXPs Grow Revenue and Loyalty With Outdoor Wi-Fi,https://www.calix.com/press-release/2025/07/revenue-loyalty-outdoor-wifi.html,,2025-10-20 16:50:35,,,
937a67ba-8235-47b9-95a0-40bb4e34a80c,Calix,CommandIQ 3.0: The App Subscribers Keep Engaging With,https://www.calix.com/press-release/2025/07/commandiq-3-app.html,,2025-10-20 16:50:35,,,
a5191b31-65fe-403e-a840-85bc8cbcf04d,Calix,Calix Market Insights: Dynamic Broadband Intelligence,https://www.calix.com/press-release/2025/06/dynamic-broadband-intelligence.html,,2025-10-20 16:50:35,,,
bba0f77e-91e3-4e44-aa25-83ad2ef52c47,Calix,Fatbeam Drives Smarter Residential and MDU Growth With Calix,https://www.calix.com/press-release/2025/06/fatbeam-broadband-growth.html,,2025-10-20 16:50:35,,,
379ea72b-37c1-4e45-bc8e-c39da4e0f30e,Calix,Home Telecom Extends SmartTown to 12 Communities,https://www.calix.com/press-release/2025/06/home-telecom-extends-smarttown.html,,2025-10-20 16:50:35,,,
dac885d3-d60a-41bf-9e6e-26144cac8611,Calix,New Calix Success Initiative Drives BXP Market Expansion,https://www.calix.com/press-release/2025/06/success-sales-acceleration-program.html,,2025-10-20 16:50:35,,,
f0270701-a46d-4765-aeb4-541c7f775b9a,Calix,Calix Opens Wi-Fi 7 Use Cases To Enable Deployments Anywhere,https://www.calix.com/press-release/2025/05/calix-launches-wi-fi-7-systems.html,,2025-10-20 16:50:35,,,
054aa65d-5898-41af-aed9-f1c68512da72,Calix,NextLight Advances “First Gig City” Success With SmartBiz,https://www.calix.com/press-release/2025/05/nextlight-smartbiz-success.html,,2025-10-20 16:50:35,,,
58e89514-e74c-4706-a000-8d825d7f8a11,Calix,United Fiber Drives 25 Percent Sales Spike With Calix SmartBiz,https://www.calix.com/press-release/2025/05/united-fiber-smartbiz-success.html,,2025-10-20 16:50:35,,,
f6fcb6d3-af5f-4efe-80e0-803a5fbc41ce,Calix,Jade Embraces Experience Mindset To Earn 83 NPS,https://www.calix.com/press-release/2025/04/jade-subscriber-experience.html,,2025-10-20 16:50:35,,,
9a421380-7da8-4644-b10c-397bdd63d9f6,Calix,YK Communications Grows New Industry Leaders With Calix,https://www.calix.com/press-release/2025/04/yk-communications-industry-leaders.html,,2025-10-20 16:50:35,,,
2c766c0b-2caa-41ec-a905-e86b1e2592df,Calix,BXPs Support Communities During Emergencies With Calix SmartTown,https://www.calix.com/press-release/2025/04/smarttown-resilient-network.html,,2025-10-20 16:50:35,,,
cddfca48-d71a-4a8d-962d-10fa63ad27e8,Calix,GoFibre Transforms Broadband Experience in Scotland,https://www.calix.com/press-release/2025/04/gofibre-transforms-broadband-experience.html,,2025-10-20 16:50:35,,,
26e1580f-f5ac-4399-b1d0-bac3adb6add9,Calix,Industry Veteran Mike Berry Nominated to Join Calix Board of Directors,https://www.calix.com/press-release/2025/03/mike-berry-board-of-directors.html,,2025-10-20 16:50:35,,,
07e8dcb2-bab4-4f0f-93ae-dcf9e641fc50,Calix,Fast Company’s Enterprise Innovators: Calix Ranks #11,https://www.calix.com/press-release/2025/03/fast-company-enterprise-innovators.html,,2025-10-20 16:50:35,,,
127f155a-5f82-445b-a17c-a2c7fbab36d6,Calix,"Led by CLtel, BSPs Unite To Combat Human Trafficking",https://www.calix.com/press-release/2025/03/cltel-combat-human-trafficking.html,,2025-10-20 16:50:35,,,
4e6a6b37-4865-4574-9374-339ea1b5b657,Calix,Beacon Broadband Grows Seniors’ Digital Literacy With Calix,https://www.calix.com/press-release/2025/03/beacon-broadband-digital-literacy.html,,2025-10-20 16:50:35,,,
fcdf433a-33d6-4cc0-a4cb-5b4a6a6e0e49,Calix,Brightspeed Announces Launch Of Multi-Gig And SmartBiz Enabled By The Broadband Platform,https://www.calix.com/press-release/2025/03/brightspeed-modernizes-network.html,,2025-10-20 16:50:35,,,
